Code CIS,Code ATC,Libellé ATC
60502840,D01AC08,Kétoconazole
60557096,D01AC08,Kétoconazole
60693915,D01AC08,Kétoconazole
61393881,D01AC08,Kétoconazole
61678930,D01AC08,Kétoconazole
61919121,D01AC08,Kétoconazole
62701346,D01AC08,Kétoconazole
62836372,D01AC08,Kétoconazole
64520234,D01AC08,Kétoconazole
64825983,D01AC08,Kétoconazole
65478140,D01AC08,Kétoconazole
66227874,D01AC08,Kétoconazole
66534720,D01AC08,Kétoconazole
66763498,D01AC08,Kétoconazole
66873350,D01AC08,Kétoconazole
67320057,D01AC08,Kétoconazole
68638760,D01AC08,Kétoconazole
68880443,D01AC08,Kétoconazole
69011860,D01AC08,Kétoconazole
69323162,D01AC08,Kétoconazole
69572441,D01AC08,Kétoconazole
61189366,D01AC10,Bifonazole
65374679,D01AC10,Bifonazole
60797376,D01AC11,Oxiconazole
63703784,D01AC12,Fenticonazole
63987103,D01AC12,Fenticonazole
65932917,D01AC13,Omoconazole
66910838,D01AC14,Sertaconazole
66108628,D01AC20,Imidazolés/triazolés en association avec des corticoïdes
67886607,D01AC60,Bifonazole en association
64598133,D01AE,AUTRES ANTIFONGIQUES A USAGE TOPIQUE
60298028,D01AE04,Acide undécylénique
60655327,D01AE14,Ciclopirox
60836690,D01AE14,Ciclopirox
61304893,D01AE14,Ciclopirox
61794408,D01AE14,Ciclopirox
62628179,D01AE14,Ciclopirox
63230705,D01AE14,Ciclopirox
63273126,D01AE14,Ciclopirox
63577894,D01AE14,Ciclopirox
64199166,D01AE14,Ciclopirox
64330943,D01AE14,Ciclopirox
64391992,D01AE14,Ciclopirox
64613820,D01AE14,Ciclopirox
65052482,D01AE14,Ciclopirox
65316206,D01AE14,Ciclopirox
65949635,D01AE14,Ciclopirox
66104409,D01AE14,Ciclopirox
66640136,D01AE14,Ciclopirox
67373049,D01AE14,Ciclopirox
67543971,D01AE14,Ciclopirox
67780835,D01AE14,Ciclopirox
67876869,D01AE14,Ciclopirox
68162667,D01AE14,Ciclopirox
69329400,D01AE14,Ciclopirox
61348060,D01AE15,Terbinafine
61813890,D01AE15,Terbinafine
62128850,D01AE15,Terbinafine
63471784,D01AE15,Terbinafine
65054729,D01AE15,Terbinafine
65918216,D01AE15,Terbinafine
66102835,D01AE15,Terbinafine
67758027,D01AE15,Terbinafine
68446952,D01AE15,Terbinafine
69745669,D01AE15,Terbinafine
60952951,D01AE16,Amorolfine
62534712,D01AE16,Amorolfine
63167404,D01AE16,Amorolfine
63496175,D01AE16,Amorolfine
63976352,D01AE16,Amorolfine
65413922,D01AE16,Amorolfine
65581507,D01AE16,Amorolfine
65816567,D01AE16,Amorolfine
66292968,D01AE16,Amorolfine
66895425,D01AE16,Amorolfine
67034369,D01AE16,Amorolfine
68805138,D01AE16,Amorolfine
69023631,D01AE16,Amorolfine
69244163,D01AE16,Amorolfine
69373521,D01AE16,Amorolfine
69520003,D01AE16,Amorolfine
69756142,D01AE16,Amorolfine
66139723,D01BA01,Griséofulvine
66550571,D01BA01,Griséofulvine
60108678,D01BA02,Terbinafine
60274536,D01BA02,Terbinafine
60736188,D01BA02,Terbinafine
60810674,D01BA02,Terbinafine
61376024,D01BA02,Terbinafine
62772489,D01BA02,Terbinafine
62798530,D01BA02,Terbinafine
63760034,D01BA02,Terbinafine
64309326,D01BA02,Terbinafine
64766816,D01BA02,Terbinafine
65940757,D01BA02,Terbinafine
66387487,D01BA02,Terbinafine
67182371,D01BA02,Terbinafine
68377940,D01BA02,Terbinafine
68758884,D01BA02,Terbinafine
61237035,D02A,EMOLLIENTS ET PROTECTEURS
60040145,D02AB,PRODUITS A BASE DE ZINC
60075064,D02AB,PRODUITS A BASE DE ZINC
60756600,D02AB,PRODUITS A BASE DE ZINC
60957471,D02AB,PRODUITS A BASE DE ZINC
65010088,D02AB,PRODUITS A BASE DE ZINC
67066573,D02AB,PRODUITS A BASE DE ZINC
67780454,D02AB,PRODUITS A BASE DE ZINC
69251791,D02AB,PRODUITS A BASE DE ZINC
60468320,D02AC,PARAFFINE MOLLE ET PRODUITS GRAS
62121674,D02AC,PARAFFINE MOLLE ET PRODUITS GRAS
62139010,D02AC,PARAFFINE MOLLE ET PRODUITS GRAS
62334028,D02AC,PARAFFINE MOLLE ET PRODUITS GRAS
62395668,D02AC,PARAFFINE MOLLE ET PRODUITS GRAS
63164803,D02AC,PARAFFINE MOLLE ET PRODUITS GRAS
63357040,D02AC,PARAFFINE MOLLE ET PRODUITS GRAS
63587956,D02AC,PARAFFINE MOLLE ET PRODUITS GRAS
65410050,D02AC,PARAFFINE MOLLE ET PRODUITS GRAS
65707226,D02AC,PARAFFINE MOLLE ET PRODUITS GRAS
66186609,D02AC,PARAFFINE MOLLE ET PRODUITS GRAS
66306898,D02AC,PARAFFINE MOLLE ET PRODUITS GRAS
66643449,D02AC,PARAFFINE MOLLE ET PRODUITS GRAS
68312864,D02AC,PARAFFINE MOLLE ET PRODUITS GRAS
60130386,D02AX,AUTRES EMOLLIENTS ET PROTECTEURS
61332857,D02AX,AUTRES EMOLLIENTS ET PROTECTEURS
62695078,D02AX,AUTRES EMOLLIENTS ET PROTECTEURS
62744504,D02AX,AUTRES EMOLLIENTS ET PROTECTEURS
67297078,D02AX,AUTRES EMOLLIENTS ET PROTECTEURS
68004215,D02AX,AUTRES EMOLLIENTS ET PROTECTEURS
69443749,D02AX,AUTRES EMOLLIENTS ET PROTECTEURS
65205871,D03AA,POMMADE A BASE D'HUILE DE FOIE DE MORUE
61266250,D03AX,AUTRES CICATRISANTS
61662513,D03AX03,Dexpanthénol
61816559,D03AX03,Dexpanthénol
62008580,D03AX03,Dexpanthénol
63272113,D03AX03,Dexpanthénol
64835212,D03AX03,Dexpanthénol
66172278,D03AX03,Dexpanthénol
66778233,D03AX03,Dexpanthénol
67183929,D03AX03,Dexpanthénol
68370337,D03AX03,Dexpanthénol
69170446,D03AX03,Dexpanthénol
60291795,D04AA,ANTIHISTAMINIQUES A USAGE TOPIQUE
68921769,D04AA10,Prométhazine
60911036,D04AA22,Isothipendyl
65810475,D04AA22,Isothipendyl
63105203,D04AB01,Lidocaïne
68081208,D04AB05,Quinisocaïne
65623130,D04AX,AUTRES ANTIPRURIGINEUX
66517614,D05AA,GOUDRONS
60914559,D05AD02,Méthoxsalène
67527650,D05AD02,Méthoxsalène
62596393,D05AX02,Calcipotriol
64016362,D05AX02,Calcipotriol
62597239,D05AX03,Calcitriol
62362440,D05AX52,Calcipotriol en association
63038758,D05AX52,Calcipotriol en association
63931033,D05AX52,Calcipotriol en association
65019468,D05AX52,Calcipotriol en association
67347855,D05AX52,Calcipotriol en association
68414260,D05AX52,Calcipotriol en association
69898864,D05BA02,Méthoxsalène
60292349,D05BB02,Acitrétine
64225999,D05BB02,Acitrétine
61168404,D06AA02,Chlortétracycline
69520658,D06AA02,Chlortétracycline
64748615,D06AX,AUTRES ANTIBIOTIQUES A USAGE TOPIQUE
67682145,D06AX,AUTRES ANTIBIOTIQUES A USAGE TOPIQUE
60330586,D06AX01,Acide fusidique
62345035,D06AX01,Acide fusidique
63861752,D06AX01,Acide fusidique
64108825,D06AX01,Acide fusidique
64944927,D06AX01,Acide fusidique
66343989,D06AX01,Acide fusidique
67247075,D06AX01,Acide fusidique
67676765,D06AX01,Acide fusidique
68762562,D06AX01,Acide fusidique
61059102,D06AX09,Mupirocine
62270981,D06AX09,Mupirocine
64347960,D06AX09,Mupirocine
65777420,D06AX09,Mupirocine
68172597,D06AX09,Mupirocine
69265691,D06AX09,Mupirocine
60126377,D06BB03,Aciclovir
60264410,D06BB03,Aciclovir
60799637,D06BB03,Aciclovir
61938584,D06BB03,Aciclovir
62022480,D06BB03,Aciclovir
62891447,D06BB03,Aciclovir
63735593,D06BB03,Aciclovir
64858307,D06BB03,Aciclovir
64941728,D06BB03,Aciclovir
65069229,D06BB03,Aciclovir
66005293,D06BB03,Aciclovir
67344332,D06BB03,Aciclovir
67363642,D06BB03,Aciclovir
68102563,D06BB03,Aciclovir
68303445,D06BB03,Aciclovir
68474955,D06BB03,Aciclovir
68887509,D06BB03,Aciclovir
68933636,D06BB03,Aciclovir
69540696,D06BB03,Aciclovir
61111385,D06BB04,Podophyllotoxine
66916232,D06BB10,Imiquimod
68302585,D06BB10,Imiquimod
69349666,D06BB10,Imiquimod
66326694,D06BB11,Docosanol
60647323,D06BX01,Métronidazole
62806411,D06BX01,Métronidazole
63815096,D06BX01,Métronidazole
67119549,D06BX01,Métronidazole
67763113,D06BX01,Métronidazole
62555172,D07AA02,Hydrocortisone
65702916,D07AA02,Hydrocortisone
67240376,D07AA02,Hydrocortisone
67981927,D07AA02,Hydrocortisone
68243813,D07AA02,Hydrocortisone
60676481,D07AB02,Butyrate d'hydrocortisone
63947112,D07AB02,Butyrate d'hydrocortisone
66423894,D07AB02,Butyrate d'hydrocortisone
66841235,D07AB02,Butyrate d'hydrocortisone
67369944,D07AB02,Butyrate d'hydrocortisone
61243216,D07AB08,Désonide
62294181,D07AB08,Désonide
65055507,D07AB08,Désonide
60805638,D07AC01,Bétaméthasone
61750511,D07AC01,Bétaméthasone
61938997,D07AC01,Bétaméthasone
63566111,D07AC01,Bétaméthasone
63923727,D07AC01,Bétaméthasone
65726080,D07AC01,Bétaméthasone
66132216,D07AC01,Bétaméthasone
67938491,D07AC01,Bétaméthasone
69337589,D07AC01,Bétaméthasone
62017113,D07AC06,Diflucortolone
63420875,D07AC06,Diflucortolone
67945482,D07AC06,Diflucortolone
60252422,D07AC16,Acéponate de méthylprednisolone
65891566,D07AC16,Acéponate de méthylprednisolone
63872528,D07AC17,Fluticasone
65796011,D07AC17,Fluticasone
63588061,D07AC19,Difluprednate
60021312,D07AD01,Clobétasol
60097833,D07AD01,Clobétasol
60490256,D07AD01,Clobétasol
61312395,D07AD01,Clobétasol
61777782,D07AD01,Clobétasol
63339576,D07AD01,Clobétasol
66815710,D07AD01,Clobétasol
68990516,D07AD01,Clobétasol
69724301,D07AD01,Clobétasol
68492266,D07BC04,Diflucortolone et antiseptiques
63101233,D07CC01,Bétaméthasone et antibiotiques
64435022,D07XC01,Bétaméthasone
66707065,D07XC01,Bétaméthasone
60665862,D08AC02,Chlorhexidine
60980954,D08AC02,Chlorhexidine
61743335,D08AC02,Chlorhexidine
62229155,D08AC02,Chlorhexidine
62760565,D08AC02,Chlorhexidine
63105833,D08AC02,Chlorhexidine
63169608,D08AC02,Chlorhexidine
63652560,D08AC02,Chlorhexidine
64178204,D08AC02,Chlorhexidine
66245331,D08AC02,Chlorhexidine
66675386,D08AC02,Chlorhexidine
66795478,D08AC02,Chlorhexidine
67127581,D08AC02,Chlorhexidine
69906072,D08AC02,Chlorhexidine
62676455,D08AC04,Hexamidine
65490819,D08AC04,Hexamidine
68360040,D08AC04,Hexamidine
69323760,D08AC04,Hexamidine
69555100,D08AC04,Hexamidine
69884544,D08AC04,Hexamidine
61661906,D08AC52,Chlorhexidine en association
61837560,D08AC52,Chlorhexidine en association
61955893,D08AC52,Chlorhexidine en association
62374058,D08AC52,Chlorhexidine en association
62566852,D08AC52,Chlorhexidine en association
62593867,D08AC52,Chlorhexidine en association
63248991,D08AC52,Chlorhexidine en association
63722770,D08AC52,Chlorhexidine en association
64547128,D08AC52,Chlorhexidine en association
64591509,D08AC52,Chlorhexidine en association
66194520,D08AC52,Chlorhexidine en association
68222947,D08AC52,Chlorhexidine en association
68406840,D08AC52,Chlorhexidine en association
68525862,D08AC52,Chlorhexidine en association
69537134,D08AC52,Chlorhexidine en association
69544933,D08AC52,Chlorhexidine en association
67215736,D08AG,PRODUITS IODES
68523847,D08AG,PRODUITS IODES
60546502,D08AG02,Povidone iodée
61548837,D08AG02,Povidone iodée
61841085,D08AG02,Povidone iodée
66415164,D08AG02,Povidone iodée
68964585,D08AG02,Povidone iodée
69179872,D08AG02,Povidone iodée
60932557,D08AJ04,Cétrimide
64451731,D08AJ04,Cétrimide
60573773,D08AX,AUTRES ANTISEPTIQUES ET DESINFECTANTS
62086732,D08AX,AUTRES ANTISEPTIQUES ET DESINFECTANTS
65958869,D08AX,AUTRES ANTISEPTIQUES ET DESINFECTANTS
68081674,D08AX,AUTRES ANTISEPTIQUES ET DESINFECTANTS
69135139,D08AX,AUTRES ANTISEPTIQUES ET DESINFECTANTS
60246259,D08AX01,Peroxyde d'hydrogène
61824381,D08AX01,Peroxyde d'hydrogène
63840612,D08AX01,Peroxyde d'hydrogène
64539697,D08AX01,Peroxyde d'hydrogène
67929528,D08AX01,Peroxyde d'hydrogène
68758432,D08AX01,Peroxyde d'hydrogène
62664143,D08AX02,Eosine
66472432,D08AX02,Eosine
67261790,D08AX02,Eosine
61649487,D08AX07,Hypochlorite de sodium
64176064,D08AX07,Hypochlorite de sodium
61318416,D08AX08,Ethanol
61329220,D08AX08,Ethanol
65378663,D08AX08,Ethanol
65386717,D08AX08,Ethanol
67853176,D08AX08,Ethanol
68230659,D08AX53,Propanol en association
64930411,D09AA09,Povidone iodée
65249362,D09AA09,Povidone iodée
66105991,D09AA09,Povidone iodée
64973850,D10AB,PREPARATIONS A BASE DE SOUFRE
60552619,D10AD01,Trétinoïne
62373038,D10AD01,Trétinoïne
67020138,D10AD01,Trétinoïne
68553865,D10AD01,Trétinoïne
62886560,D10AD03,Adapalène
63066469,D10AD03,Adapalène
65099368,D10AD03,Adapalène
67245747,D10AD03,Adapalène
69718483,D10AD03,Adapalène
66296030,D10AD04,Isotrétinoïne
61381765,D10AD51,Trétinoine en association
66109897,D10AD51,Trétinoine en association
60809088,D10AE01,Peroxyde de benzoyle
64401746,D10AE01,Peroxyde de benzoyle
64600787,D10AE01,Peroxyde de benzoyle
68535415,D10AE01,Peroxyde de benzoyle
69643899,D10AE01,Peroxyde de benzoyle
68943331,D10AF01,Clindamycine
61096983,D10AF02,Erythromycine
62856453,D10AF02,Erythromycine
65256289,D10AF02,Erythromycine
62749394,D10AX03,Acide azélaïque
67665740,D10AX03,Acide azélaïque
60265569,D10BA01,Isotrétinoïne
61654491,D10BA01,Isotrétinoïne
62121489,D10BA01,Isotrétinoïne
62318935,D10BA01,Isotrétinoïne
62872308,D10BA01,Isotrétinoïne
62899611,D10BA01,Isotrétinoïne
63918395,D10BA01,Isotrétinoïne
64168039,D10BA01,Isotrétinoïne
64237574,D10BA01,Isotrétinoïne
64677698,D10BA01,Isotrétinoïne
65250375,D10BA01,Isotrétinoïne
66017541,D10BA01,Isotrétinoïne
67682298,D10BA01,Isotrétinoïne
67952249,D10BA01,Isotrétinoïne
69164379,D10BA01,Isotrétinoïne
69316449,D10BA01,Isotrétinoïne
63270308,D10BX,AUTRES PREPARATIONS ANTI-ACNEIQUES A USAGE SYSTEMIQUE
68584280,D10BX,AUTRES PREPARATIONS ANTI-ACNEIQUES A USAGE SYSTEMIQUE
60107747,D11AF,VERRUCIDES ET CORICIDES
61669536,D11AF,VERRUCIDES ET CORICIDES
61675902,D11AF,VERRUCIDES ET CORICIDES
62271250,D11AF,VERRUCIDES ET CORICIDES
62345455,D11AF,VERRUCIDES ET CORICIDES
63766133,D11AF,VERRUCIDES ET CORICIDES
63985038,D11AF,VERRUCIDES ET CORICIDES
64026456,D11AF,VERRUCIDES ET CORICIDES
66684969,D11AF,VERRUCIDES ET CORICIDES
69061176,D11AF,VERRUCIDES ET CORICIDES
62490835,D11AX,AUTRES MEDICAMENTS DERMATOLOGIQUES
62543825,D11AX,AUTRES MEDICAMENTS DERMATOLOGIQUES
63558075,D11AX,AUTRES MEDICAMENTS DERMATOLOGIQUES
67288307,D11AX,AUTRES MEDICAMENTS DERMATOLOGIQUES
68675328,D11AX,AUTRES MEDICAMENTS DERMATOLOGIQUES
60226897,D11AX01,Minoxidil
60994733,D11AX01,Minoxidil
61156302,D11AX01,Minoxidil
61831995,D11AX01,Minoxidil
62182563,D11AX01,Minoxidil
62725176,D11AX01,Minoxidil
63911600,D11AX01,Minoxidil
64473959,D11AX01,Minoxidil
64801822,D11AX01,Minoxidil
64960867,D11AX01,Minoxidil
65068102,D11AX01,Minoxidil
66192398,D11AX01,Minoxidil
67339463,D11AX01,Minoxidil
68477734,D11AX01,Minoxidil
69250554,D11AX01,Minoxidil
69301899,D11AX01,Minoxidil
69791937,D11AX01,Minoxidil
69871657,D11AX01,Minoxidil
61249190,D11AX06,Méquinol
65980246,D11AX06,Méquinol
60221042,D11AX10,Finastéride
60580369,D11AX10,Finastéride
61192519,D11AX10,Finastéride
61699383,D11AX10,Finastéride
62120177,D11AX10,Finastéride
62619486,D11AX10,Finastéride
66921845,D11AX10,Finastéride
67685458,D11AX10,Finastéride
67836928,D11AX10,Finastéride
68347107,D11AX10,Finastéride
69249210,D11AX10,Finastéride
64328981,D11AX16,Eflornithine
66085108,G01AA51,Nystatine en association
68739115,G01AA51,Nystatine en association
68802779,G01AA51,Nystatine en association
66565203,G01AC05,Déqualinium
62708127,G01AF01,Métronidazole
60070359,G01AF02,Clotrimazole
62633525,G01AF02,Clotrimazole
67301480,G01AF02,Clotrimazole
67777579,G01AF02,Clotrimazole
67933494,G01AF02,Clotrimazole
68001621,G01AF02,Clotrimazole
60527320,G01AF05,Econazole
61308938,G01AF05,Econazole
62774928,G01AF05,Econazole
63220999,G01AF05,Econazole
64126264,G01AF05,Econazole
64767722,G01AF05,Econazole
65261489,G01AF05,Econazole
65910326,G01AF05,Econazole
66614426,G01AF05,Econazole
67315124,G01AF05,Econazole
67460721,G01AF05,Econazole
68956300,G01AF05,Econazole
69043160,G01AF05,Econazole
69369042,G01AF05,Econazole
67466927,G01AF08,Tioconazole
60010967,G01AF12,Fenticonazole
69960586,G01AF12,Fenticonazole
68616447,G01AF16,Omoconazole
61037294,G01AX11,Povidone iodée
62390482,G01AX11,Povidone iodée
64547046,G01AX11,Povidone iodée
66417119,G02AB01,Méthylergométrine
60297517,G02AD02,Dinoprostone
60621264,G02AD02,Dinoprostone
63145144,G02AD02,Dinoprostone
64421236,G02AD02,Dinoprostone
63857729,G02AD03,Géméprost
61722693,G02AD05,Sulprostone
63463104,G02BA03,DIU en plastique avec des progestatifs
63905960,G02BA03,DIU en plastique avec des progestatifs
66349230,G02BA03,DIU en plastique avec des progestatifs
69311110,G02BA03,DIU en plastique avec des progestatifs
61300642,G02BB,CONTRACEPTIFS INTRAVAGINAUX
63094632,G02BB,CONTRACEPTIFS INTRAVAGINAUX
65147126,G02BB,CONTRACEPTIFS INTRAVAGINAUX
66313024,G02BB,CONTRACEPTIFS INTRAVAGINAUX
66407452,G02BB,CONTRACEPTIFS INTRAVAGINAUX
69026168,G02BB,CONTRACEPTIFS INTRAVAGINAUX
62148867,G02BB01,Anneau vaginal avec progestatif et estrogène
63713522,G02BB01,Anneau vaginal avec progestatif et estrogène
64231450,G02BB01,Anneau vaginal avec progestatif et estrogène
67294185,G02BB01,Anneau vaginal avec progestatif et estrogène
69356486,G02BB01,Anneau vaginal avec progestatif et estrogène
64205726,G02CA,"SYMPATHOMIMETIQUES, INHIBITEURS DU TRAVAIL"
64986919,G02CB03,Cabergoline
69671845,G02CB03,Cabergoline
64129342,G02CB04,Quinagolide
68713946,G02CB04,Quinagolide
69614207,G02CB04,Quinagolide
65687211,G02CC03,Benzydamine
64728712,G02CX,AUTRES PRODUITS GYNECOLOGIQUES
61078145,G02CX01,Atosiban
61710552,G02CX01,Atosiban
61955644,G02CX01,Atosiban
62476853,G02CX01,Atosiban
62672834,G02CX01,Atosiban
64141049,G02CX01,Atosiban
64604981,G02CX01,Atosiban
67905662,G02CX01,Atosiban
68114697,G02CX01,Atosiban
68389896,G02CX01,Atosiban
68712716,G02CX01,Atosiban
60397542,G03AA07,Lévonorgestrel et éthinylestradiol
60928936,G03AA07,Lévonorgestrel et éthinylestradiol
60946980,G03AA07,Lévonorgestrel et éthinylestradiol
61109509,G03AA07,Lévonorgestrel et éthinylestradiol
61171418,G03AA07,Lévonorgestrel et éthinylestradiol
61273686,G03AA07,Lévonorgestrel et éthinylestradiol
61325649,G03AA07,Lévonorgestrel et éthinylestradiol
61400411,G03AA07,Lévonorgestrel et éthinylestradiol
61848286,G03AA07,Lévonorgestrel et éthinylestradiol
62351344,G03AA07,Lévonorgestrel et éthinylestradiol
63071085,G03AA07,Lévonorgestrel et éthinylestradiol
63099572,G03AA07,Lévonorgestrel et éthinylestradiol
63941294,G03AA07,Lévonorgestrel et éthinylestradiol
64099785,G03AA07,Lévonorgestrel et éthinylestradiol
64558256,G03AA07,Lévonorgestrel et éthinylestradiol
64941404,G03AA07,Lévonorgestrel et éthinylestradiol
66036285,G03AA07,Lévonorgestrel et éthinylestradiol
66288222,G03AA07,Lévonorgestrel et éthinylestradiol
66595328,G03AA07,Lévonorgestrel et éthinylestradiol
66819566,G03AA07,Lévonorgestrel et éthinylestradiol
66942362,G03AA07,Lévonorgestrel et éthinylestradiol
67421348,G03AA07,Lévonorgestrel et éthinylestradiol
68494153,G03AA07,Lévonorgestrel et éthinylestradiol
69491847,G03AA07,Lévonorgestrel et éthinylestradiol
60239802,G03AA09,Désogestrel et éthinylestradiol
61419568,G03AA09,Désogestrel et éthinylestradiol
62022046,G03AA09,Désogestrel et éthinylestradiol
62079905,G03AA09,Désogestrel et éthinylestradiol
63226258,G03AA09,Désogestrel et éthinylestradiol
67476946,G03AA09,Désogestrel et éthinylestradiol
67780949,G03AA09,Désogestrel et éthinylestradiol
68123988,G03AA09,Désogestrel et éthinylestradiol
68502753,G03AA09,Désogestrel et éthinylestradiol
68540501,G03AA09,Désogestrel et éthinylestradiol
68632558,G03AA09,Désogestrel et éthinylestradiol
69374160,G03AA09,Désogestrel et éthinylestradiol
69480950,G03AA09,Désogestrel et éthinylestradiol
69797801,G03AA09,Désogestrel et éthinylestradiol
60719986,G03AA10,Gestodène et éthinylestradiol
61485148,G03AA10,Gestodène et éthinylestradiol
61536144,G03AA10,Gestodène et éthinylestradiol
62043026,G03AA10,Gestodène et éthinylestradiol
62700550,G03AA10,Gestodène et éthinylestradiol
63591253,G03AA10,Gestodène et éthinylestradiol
63615576,G03AA10,Gestodène et éthinylestradiol
64226503,G03AA10,Gestodène et éthinylestradiol
64268630,G03AA10,Gestodène et éthinylestradiol
65154252,G03AA10,Gestodène et éthinylestradiol
65316156,G03AA10,Gestodène et éthinylestradiol
65745006,G03AA10,Gestodène et éthinylestradiol
65921931,G03AA10,Gestodène et éthinylestradiol
65940166,G03AA10,Gestodène et éthinylestradiol
66774427,G03AA10,Gestodène et éthinylestradiol
67136370,G03AA10,Gestodène et éthinylestradiol
67136573,G03AA10,Gestodène et éthinylestradiol
67402230,G03AA10,Gestodène et éthinylestradiol
68188295,G03AA10,Gestodène et éthinylestradiol
69122540,G03AA10,Gestodène et éthinylestradiol
69480060,G03AA10,Gestodène et éthinylestradiol
69715754,G03AA10,Gestodène et éthinylestradiol
65464991,G03AA11,Norgestimate et éthinylestradiol
66449857,G03AA11,Norgestimate et éthinylestradiol
67592737,G03AA11,Norgestimate et éthinylestradiol
